Number	Fecha	AjustemV	Fondo	Voltaje	Actividad	Desviacion
1	12/18/18		-20	0	515		145.26	4.3
2	12/27/18		-20	0	515		144.3	2.4
3	12/28/18		-20	0	515		144.8	2.7
4	01/03/19		-20	0	514		143.77	0.57
5	01/04/19		-20	0	515		147	3.8
6	01/09/19		-21	0.1	515		147	3.1
7	01/10/19		-19	0	515		147	2.9
8	01/15/19		-10	0.081	515		144.88	0.64
9	01/17/19		-10	0.08	516		144	0.6
10	01/22/19		-11	0.06	517		143	0.4
11	01/24/19		-10	0.041	515		144.79	0.029
12	01/29/19		-10	0	515		145.17	0.401
13	01/31/19		-20	0	515		145.17	0.27
14	02/05/19		-40	0	514		142.3	0.29
15	02/07/19		-39	0	514		142.1	0.3
16	02/12/19		-20	0	515		144.31	0.024
17	02/14/19		-20	0	514		144.3	0.023
18	02/18/19		-19	0	514		144.2	0.021
19	02/19/19		-20	0	514		144.1	0.023
20	02/21/19		-20	0	515		144.68	0.109
21	02/26/19		-10	0	515		144.58	0.2
22	02/27/19		-10	0.04	515		144.88	0.48
23	02/28/19		-20	0.28	515		144.64	0.27
24	03/06/19		-20	0	515		144	0.16
25	03/11/19		-10	0	515		144.35	0.8
26	03/12/19		-20	0	515		144.3	0.14
27	03/14/19		-20	0	515		144.3	0.012
28	03/15/19		-20	0.15	515		144.3	0.6
29	03/20/19		-20	0.28	515		144.27	0.5
30	03/22/19		-20	0.52	515		144.2	0.9
31	03/27/19		-10	0	515		144.2	2.4
32	04/02/19		-20	18.8	515		144.156	0.7
33	04/04/19		-20	18.8	515		144.13	0.25
34	04/09/19		-20	0.2	515		144.74	0.45
35	04/10/19		-20	0.82	515		144.6	0.12
36	04/12/19		-20	0.7	515		144.15	1.17
37	04/23/19		-10	0.76	515		143.9	0.22
38	04/25/19		20	0.04	515		143.9	0.4
39	05/07/19		-20	0	515		143.8	0.6
40	05/09/19		10	0	515		143.8	0.24
41	05/16/19		-70	0	514		143.7	0.21
42	05/21/19		-10	7.7	515		147.3	0.225
43	05/23/19		-20	0	515		143	0.21
44	05/30/19		-20	4.1	515		143.6	0
45	06/05/19		-20	0.254	515		142.5	0.616
46	06/11/19		-20	1.23	515		143.52	0.48
47	06/13/19		-20	1.07	515		143.5	0.12
48	06/18/19		-20	0	515		143.45	0.07
49	06/20/19		-20	0	515		143.43	0.19
50	06/26/19		-20	0.12	515		143.38	0.2
51	06/27/19		-20	0.041	515		143.37	1.59
52	07/03/19		-10	0	515		143.31	0.02
53	07/04/19		-10	1.2	515		143.3	0.77
54	07/09/19		-20	0.164	515		143.26	0.34
55	07/11/19		-20	0	515		143.24	0.15
56	08/22/19		-20	0	515		1.21	0.24
57	08/27/19		-20	0	515		142.82	0.16
58	08/29/19		-20	0	515		142.8	0.14
59	09/05/19		-20	0.4	515		142.7	0.3
60	09/10/19		-20	0.5	514		142.6	0.1
61	09/12/19		-20	0.27	515		142.67	0.08
62	09/17/19		20	0.74	515		142.63	0.16
63	09/19/19		-20	0	515		142.6	0.1
64	01/08/20		-10	0	515		141.61	0.14
65	01/16/20		-10	28.2	515		141.5	0.09
